Date,Open,High,Low,Close,Adj Close,Volume
2016-05-10,25980,26000,25760,25920,21736.62891,8559550
2016-05-11,25920,25980,25740,25840,21669.53906,8834400
2016-05-12,25840,25840,25500,25620,21485.04883,7615100
2016-05-13,25620,25620,25020,25060,21015.42383,12284900
2016-05-16,25060,25260,24940,24960,20931.57227,11720150
2016-05-17,24980,25300,24980,25280,21199.92578,9183550
2016-05-18,25280,25420,25100,25360,21267.01172,9169600
2016-05-19,25360,25540,25320,25400,21300.55273,10012450
2016-05-20,25400,25600,25380,25380,21283.78125,7960550
2016-05-23,25380,25720,25380,25720,21568.9082,8112550
2016-05-24,25720,25780,25360,25420,21317.32813,10434600
2016-05-25,25660,25960,25480,25900,21719.85547,11862750
2016-05-26,25980,26060,25900,25920,21736.62891,12653650
2016-05-27,26000,26020,25460,25640,21501.82227,13744550
2016-05-30,25940,25940,25480,25600,21468.27734,10315350
2016-05-31,25600,26000,25360,25840,21669.53906,62527700
2016-06-01,25960,26820,25900,26660,22357.19336,23504000
2016-06-02,27000,27440,26920,27300,22893.90234,23806950
2016-06-03,27400,27580,27280,27540,23095.17188,17066200
2016-06-07,27720,28040,27600,27960,23447.38281,23142150
2016-06-08,28380,28380,27780,28120,23581.55664,18808100
2016-06-09,28160,28600,28120,28600,23984.08984,25768750
2016-06-10,28480,28500,28080,28120,23581.55664,14484050
2016-06-13,27920,27920,27240,27420,22994.5332,15248300
2016-06-14,27420,27720,27380,27600,23145.48047,12273050
2016-06-15,27700,28320,27660,28260,23698.9668,15334450
2016-06-16,28260,28340,27900,28180,23631.875,14621550
2016-06-17,28200,28700,28200,28520,23917,16419700
2016-06-20,28540,28960,28520,28620,24000.85742,13515800
2016-06-21,28640,28980,28520,28960,24285.98438,10020550
2016-06-22,28920,29000,28620,28900,24235.66992,8948250
2016-06-23,28880,28900,28540,28600,23984.08984,11256300
2016-06-24,28900,28900,27200,28000,23480.92773,20552600
2016-06-27,28000,28100,27700,27960,23447.38281,11839000
2016-06-28,27800,28080,27580,27980,23464.15234,10718950
2016-06-29,28160,28240,27820,27920,23430.58398,10527050
2016-06-30,28160,28900,27940,28500,23917.32031,13671700
2016-07-01,28540,29580,28540,29320,24605.4668,14393600
2016-07-04,29280,29480,29020,29320,24605.4668,7995000
2016-07-05,29320,29500,29240,29380,24655.82422,7870350
2016-07-06,28940,29040,28240,28420,23850.18555,16749150
2016-07-07,28420,29000,28320,29000,24336.92383,11495200
2016-07-08,29000,29500,28980,29200,24504.76758,13498150
2016-07-11,29200,30000,29200,29780,24991.50586,14056800
2016-07-12,29980,30100,29200,29280,24571.90234,11024700
2016-07-13,29920,29920,29260,29620,24857.22852,10009900
2016-07-14,29620,30000,29520,30000,25176.12695,12430250
2016-07-15,30000,30440,29720,30360,25478.24414,11623150
2016-07-18,30360,30660,30000,30660,25730.00391,11567200
2016-07-19,30560,30800,30440,30660,25730.00391,10122250
2016-07-20,30660,30840,30480,30800,25847.49219,7773150
2016-07-21,30800,30940,30740,30860,25897.8457,8544700
2016-07-22,30120,30560,30120,30320,25444.67383,8585150
2016-07-25,30000,30460,29900,30040,25209.69531,7732500
2016-07-26,30000,30620,29960,30600,25679.65234,7228500
2016-07-27,30240,30580,30240,30540,25629.30078,6335050
2016-07-28,30660,30720,29960,30140,25293.61719,9503700
2016-07-29,30400,31140,30220,30780,25830.71094,14985600
2016-08-01,31380,31600,31200,31360,26317.44727,11515400
2016-08-02,31360,31360,30920,30960,25981.76563,8315800
2016-08-03,30960,30960,30340,30340,25461.45508,7504900
2016-08-04,30380,30660,30340,30340,25461.45508,7009950
2016-08-05,30580,31280,30500,31220,26199.95898,6958850
2016-08-08,31320,31500,31120,31380,26334.22852,11125150
2016-08-09,31480,31580,31140,31340,26300.66797,9023200
2016-08-10,31340,31400,30680,30820,25864.27539,12340350
2016-08-11,30820,31180,30520,31180,26166.39258,10533600
2016-08-12,31180,31400,30880,30900,25931.41797,10474850
2016-08-16,30900,31520,30900,31360,26317.44727,10843100
2016-08-17,31380,31400,31020,31320,26283.88281,7446450
2016-08-18,31340,32880,31320,32800,27525.89844,18327050
2016-08-19,32760,33500,32720,33500,28113.33984,16805150
2016-08-22,33480,33840,33180,33300,27945.50391,12612200
2016-08-23,33300,33880,33140,33740,28314.75781,11545700
2016-08-24,33600,33640,32720,33060,27744.09766,15938550
2016-08-25,32600,33180,32440,32780,27509.11914,14173800
2016-08-26,32120,32460,32060,32240,27055.94531,12058000
2016-08-29,32040,32800,31940,32800,27525.89844,8925750
2016-08-30,32940,33420,32660,32900,27609.82422,7849600
2016-08-31,32820,32820,32220,32400,27190.2207,20532200
2016-09-01,31660,31760,31260,31740,26636.34766,18790150
2016-09-02,31900,32260,31760,31940,26804.19141,8153000
2016-09-05,31800,32300,31700,32120,26955.24609,8383800
2016-09-06,32140,32900,31940,32860,27576.25195,7660150
2016-09-07,32960,33040,32420,32420,27207.00195,9591850
2016-09-08,32460,32780,32280,32780,27509.11914,12070850
2016-09-09,32220,32360,31280,31500,26434.93555,13258400
2016-09-12,29800,30120,29120,29300,24588.68945,26499350
2016-09-13,30160,30980,29900,30540,25629.30078,24717250
2016-09-19,30760,31380,30720,31160,26149.60742,22408150
2016-09-20,31180,31760,31180,31700,26602.77734,12921150
2016-09-21,31900,32020,31520,31840,26720.26172,10509050
2016-09-22,32000,32820,31980,32360,27156.65625,11429950
2016-09-23,31640,31960,31320,31420,26367.79883,18299650
2016-09-26,31420,31920,31280,31360,26317.44727,14524800
2016-09-27,31000,31500,30660,31380,26334.22852,9834400
2016-09-28,31080,31460,31080,31340,26300.66797,8706400
2016-09-29,31460,32380,31440,32000,26854.53906,11397550
2016-09-30,31800,32300,31700,31960,26820.9707,11762700
2016-10-04,32200,32480,32120,32280,27089.50977,13053100
2016-10-05,32020,32520,31940,32380,27173.42969,12470450
2016-10-06,33920,34000,33340,33820,28381.88867,29558150
2016-10-07,34000,34320,33800,34120,28633.65234,26050550
2016-10-10,33000,33780,32560,33600,28197.26563,25293300
2016-10-11,32000,32500,30900,30900,25931.41797,38427150
2016-10-12,29900,30900,29880,30700,25763.56836,39088550
2016-10-13,31000,31620,30900,31140,26132.82227,21864550
2016-10-14,30960,31760,30940,31540,26468.50586,14158950
2016-10-17,31300,32040,30760,31800,26686.69922,12785200
2016-10-18,31440,31900,31440,31780,26669.91602,10384500
2016-10-19,31580,32860,31500,32500,27274.14648,15444550
2016-10-20,32520,33020,32180,32400,27190.2207,10330450
2016-10-21,32120,32260,31760,31780,26669.91602,10477500
2016-10-24,31860,32160,31800,32160,26988.81836,9289950
2016-10-25,32000,32080,31840,31940,26804.19141,9866100
2016-10-26,31940,31980,31240,31340,26300.66797,10534000
2016-10-27,31420,32340,31120,31460,26401.36914,14117000
2016-10-28,31600,32280,31600,32280,27089.50977,10214200
2016-10-31,32320,32780,32220,32780,27509.11914,12067200
2016-11-01,32600,33040,32240,33040,27727.3125,10347400
2016-11-02,32800,33040,32620,32860,27576.25195,10099250
2016-11-03,32600,32800,32120,32320,27123.08008,10341850
2016-11-04,32100,32680,32100,32540,27307.71289,7103850
2016-11-07,32940,33000,32680,32800,27525.89844,7661900
2016-11-08,32980,32980,32700,32880,27593.03906,5417450
2016-11-09,32920,33140,31820,31920,26787.4043,15683600
2016-11-10,32600,33000,32360,32980,27676.96094,11795350
2016-11-11,31700,32360,31700,31960,26820.9707,12836800
2016-11-14,31900,31920,31040,31060,26065.68359,15133300
2016-11-15,31060,31620,30780,30780,25830.71094,13665700
2016-11-16,30800,31280,30800,31160,26149.60742,13308200
2016-11-17,31100,31520,30900,31360,26317.44727,7870550
2016-11-18,31640,31760,31400,31720,26619.56055,9460750
2016-11-21,31300,32120,31300,31860,26737.05078,8180200
2016-11-22,32140,32900,32000,32800,27525.89844,9751100
2016-11-23,33220,33220,32520,32980,27676.96094,12668600
2016-11-24,32980,33040,32660,33000,27693.74219,7757150
2016-11-25,32820,33040,32660,33000,27693.74219,6276900
2016-11-28,33000,33620,32800,33540,28146.91602,13294050
2016-11-29,33800,33960,33380,33540,28146.91602,18081300
2016-11-30,33540,34940,33540,34920,29305.01758,28535200
2016-12-01,34800,35060,34660,34980,29355.36523,15535350
2016-12-02,34480,34760,34140,34540,28986.11328,15352950
2016-12-05,34340,34680,34220,34360,28835.05859,8484600
2016-12-06,34440,35200,34400,34960,29338.58008,14001800
2016-12-07,35040,35480,35040,35440,29741.4043,9603650
2016-12-08,35980,36020,35520,35800,30043.51563,16462550
2016-12-09,35900,35900,35400,35600,29875.67383,10652450
2016-12-12,34660,35360,34660,35040,29405.7168,11414450
2016-12-13,34620,35440,34620,35320,29640.6875,11684450
2016-12-14,35560,35680,35280,35540,29825.31836,7455100
2016-12-15,34820,35500,34820,35180,29523.20898,5773550
2016-12-16,35300,36020,35200,35860,30093.86719,11747700
2016-12-19,35620,36380,35620,35900,30127.44141,5435800
2016-12-20,35920,36400,35840,36240,30412.77344,7615200
2016-12-21,36360,36600,36020,36100,30295.27734,6552100
2016-12-22,36260,36300,35980,36180,30362.41797,6354600
2016-12-23,36020,36080,35600,35640,29909.24219,8334850
2016-12-26,35600,36000,35560,35960,30177.7832,4823600
2016-12-27,35980,36200,35860,35980,30194.57813,4653450
2016-12-28,35840,35980,35600,35760,30475.81055,6662900
2016-12-29,35420,36040,35400,36040,30714.42773,7516450
2017-01-02,35980,36240,35880,36100,30765.56836,4650600
2017-01-03,36280,36620,36020,36480,31089.41406,7357650
2017-01-04,36500,36520,36100,36160,30816.70117,7971750
2017-01-05,36060,36060,35540,35560,30305.36523,10967450
2017-01-06,36180,36440,36040,36200,30850.78906,8880950
2017-01-09,36600,37500,36560,37220,31720.06641,13194900
2017-01-10,37280,37400,37080,37240,31737.09961,9099800
2017-01-11,37520,38560,37420,38280,32623.4375,12018150
2017-01-12,38000,38800,37980,38800,33066.58594,11669150
2017-01-13,38100,38320,37460,37460,31924.5957,15954450
2017-01-16,36860,37820,36320,36660,31242.81641,16611500
2017-01-17,36580,37460,36580,36960,31498.48438,8150700
2017-01-18,37040,37500,36620,36940,31481.45117,8875400
2017-01-19,37720,37920,37020,37480,31941.65039,9418900
2017-01-20,37120,37420,36880,37200,31703.01758,9185000
2017-01-23,37200,38060,37000,38060,32435.93945,8810400
2017-01-24,38120,38580,37880,38160,32521.16406,11048750
2017-01-25,38340,39400,38320,39400,33577.9375,13433850
2017-01-26,39420,40000,39420,39900,34004.04688,15214500
2017-01-31,39900,39900,39460,39460,33629.06641,17992200
2017-02-01,39540,39660,39040,39120,33339.3125,14150400
2017-02-02,39600,39660,39200,39360,33543.83203,15029300
2017-02-03,39400,39500,39180,39460,33629.06641,10386350
2017-02-06,39580,39660,39140,39560,33714.28906,8860700
2017-02-07,39560,39580,38760,38820,33083.63281,14041800
2017-02-08,38740,38780,38200,38400,32725.69922,17092950
2017-02-09,38780,38840,38220,38400,32725.69922,13694150
2017-02-10,38400,38760,38300,38360,32691.60742,11020750
2017-02-13,37740,38060,37720,37960,32350.7207,11102050
2017-02-14,37960,38260,37320,37580,32026.86523,13124150
2017-02-15,37080,37960,37080,37720,32146.18359,14191550
2017-02-16,37800,38360,37780,38020,32401.84766,10226350
2017-02-17,37560,38040,37280,37860,32265.50391,15377450
2017-02-20,38220,38780,38160,38660,32947.27734,7485800
2017-02-21,38540,39560,38420,38940,33185.90234,10562600
2017-02-22,39000,39340,38980,39300,33492.71484,8539450
2017-02-23,39020,39440,39020,39180,33390.44141,10217300
2017-02-24,38960,39100,38060,38220,32572.30469,9296850
2017-02-27,38020,38140,37700,38060,32435.93945,9033700
2017-02-28,38060,38760,37960,38440,32759.79102,15088700
2017-03-02,38420,39860,38420,39720,33850.64063,21249800
2017-03-03,39340,39720,39160,39620,33765.41016,12708700
2017-03-06,39220,40220,39220,40080,34157.44531,12234850
2017-03-07,39800,40320,39800,40200,34259.72266,10553250
2017-03-08,40200,40620,40140,40200,34259.72266,12140950
2017-03-09,40200,40300,40020,40200,34259.72266,14372250
2017-03-10,39960,40420,39860,40180,34242.66406,10227800
2017-03-13,40040,40980,40040,40600,34600.60938,7424100
2017-03-14,40620,41540,40500,41360,35248.29688,11325050
2017-03-15,40800,41440,40800,41400,35282.39844,9587850
2017-03-16,41800,42180,41540,41840,35657.38281,9933150
2017-03-17,41800,42500,41720,42400,36134.625,12602300
2017-03-20,42000,42120,41740,41900,35708.50391,10250050
2017-03-21,41780,42680,41760,42560,36270.98438,14220150
2017-03-22,41600,42460,41580,42460,36185.76172,16427250
2017-03-23,42200,42360,41700,41800,35623.28516,15397100
2017-03-24,41600,41980,41080,41500,35367.625,12808150
2017-03-27,41200,41880,41180,41200,35111.94922,12177650
2017-03-28,41560,41840,41380,41480,35350.56641,8216250
2017-03-29,41740,41960,41580,41780,35606.23828,10093250
2017-03-30,41880,42440,41880,41980,35896.97266,8204000
2017-03-31,41820,42020,41200,41200,35230,10500300
2017-04-03,41400,41720,41300,41440,35435.21875,9579400
2017-04-04,41600,42180,41520,42080,35982.47656,12255500
2017-04-05,41900,42240,41700,42140,36033.78906,10699700
2017-04-06,42000,42080,41600,41840,35777.26172,9683400
2017-04-07,41800,41820,41160,41600,35572.02734,10021000
2017-04-10,41940,41940,41500,41940,35862.77734,7141350
2017-04-11,41940,41940,41580,41600,35572.02734,7172900
2017-04-12,41860,41940,41700,41900,35828.57031,8274900
2017-04-13,41660,42460,41660,42420,36273.21094,9040800
2017-04-14,42160,42260,41760,42020,35931.17969,5462850
2017-04-17,42000,42080,41520,41560,35537.83594,5224750
2017-04-18,41680,41820,41280,41500,35486.53516,6860650
2017-04-19,41300,41420,40900,40900,34973.46875,11762900
2017-04-20,40580,40800,40080,40280,34443.3125,21148850
2017-04-21,40480,41400,40480,40760,34853.75391,15130500
2017-04-24,41260,41260,40920,41240,35264.20313,8990150
2017-04-25,41460,42740,41320,42700,36512.64063,19299600
2017-04-26,42700,42800,42520,42800,36598.15625,14794800
2017-04-27,42700,44520,41960,43840,37487.46484,23032250
2017-04-28,45780,45800,44520,44620,38154.43359,22685700
2017-05-02,45500,45500,44760,44900,38393.85547,14068300
2017-05-04,45700,45700,44860,45520,38924.02344,13690100
2017-05-08,45520,47020,45340,47020,40206.66016,19582550
2017-05-10,46160,47220,45600,45600,38992.42969,23410950
2017-05-11,45420,46180,45220,45500,38906.91406,21277850
2017-05-12,45760,46160,45660,45820,39180.55078,9422900
2017-05-15,45620,46280,45620,46100,39419.97656,8001400
2017-05-16,46660,46800,46100,46380,39659.39844,8803750
2017-05-17,46120,46640,46100,46340,39625.20313,7424450
2017-05-18,45740,46000,45540,45940,39283.15625,11160350
2017-05-19,45640,45780,44720,44720,38239.94141,15762350
2017-05-22,45040,45380,44760,45100,38564.87891,17643550
2017-05-23,45400,45580,44900,44920,38410.96484,12607050
2017-05-24,44860,45300,44800,44880,38376.76172,8675400
2017-05-25,45160,45680,44800,45680,39060.83984,13044800
2017-05-26,45600,46460,45540,46080,39402.87109,13613650
2017-05-29,46220,46400,45380,45620,39009.52734,8739550
2017-05-30,45520,45660,44480,44640,38171.53906,12433600
2017-05-31,44580,45020,44400,44700,38222.85156,18669100
2017-06-01,44860,44900,44400,44680,38205.74219,9753500
2017-06-02,45060,45960,45000,45960,39300.26172,12488750
2017-06-05,46040,46360,45720,45940,39283.15625,7599400
2017-06-07,46500,46500,45240,45300,38735.89844,13729400
2017-06-08,45000,45580,45000,45160,38616.18359,13978750
2017-06-09,45680,46440,45600,46100,39419.97656,11732850
2017-06-12,45420,45600,45140,45380,38804.30859,10954300
2017-06-13,45140,45620,45140,45400,38821.40234,8624900
2017-06-14,45800,46060,45240,45360,38787.20703,10166700
2017-06-15,45680,45920,45180,45680,39060.83984,9657000
2017-06-16,45500,45940,45460,45580,38975.32813,17403450
2017-06-19,45580,46560,45560,46560,39813.32031,11303900
2017-06-20,47240,48140,47220,48140,41164.37891,15045000
2017-06-21,47740,48120,47480,47480,40600.00781,9973650
2017-06-22,47960,48080,47720,47960,41010.46094,11455800
2017-06-23,47600,47780,47420,47620,40719.72266,9515100
2017-06-26,47520,48360,47520,48280,41284.08984,8552800
2017-06-27,48220,48400,47900,48300,41301.19531,9616750
2017-06-28,47600,48000,47560,47700,40788.13281,9572500
2017-06-29,48040,48320,47940,47940,41114.03125,8306550
2017-06-30,47500,47620,47100,47540,40770.98047,11877550
2017-07-03,47500,47780,47120,47220,40496.53906,6805550
2017-07-04,47160,47400,46900,47000,40307.86719,7961000
2017-07-05,46820,47680,46780,47580,40805.28516,10640250
2017-07-06,48000,48100,47720,48060,41216.9375,10923050
2017-07-07,47740,48120,47620,47860,41045.41797,8131900
2017-07-10,48500,48900,48320,48660,41731.51172,10792750
2017-07-11,48640,49000,48280,49000,42023.09766,9717800
2017-07-12,49000,50000,48840,49880,42777.80078,9486150
2017-07-13,50080,50940,50040,50560,43360.97656,16034150
2017-07-14,51000,51080,50420,50480,43292.36328,8239000
2017-07-17,50900,51020,50520,50640,43429.58984,8976100
2017-07-18,50420,50880,50360,50840,43601.10938,7084450
2017-07-19,50620,50820,50000,50740,43515.34375,11157500
2017-07-20,50760,51320,50560,51200,43909.84766,8367600
2017-07-21,50860,51160,50520,51080,43806.9375,8449050
2017-07-24,50700,51000,50620,50860,43618.25391,7099750
2017-07-25,50500,50760,49940,50000,42880.70703,10810600
2017-07-26,49600,50020,49300,49840,42743.49219,11224800
2017-07-27,50000,50640,49560,49800,42709.1875,11449500
2017-07-28,49800,49800,47380,47760,40959.65234,26168300
2017-07-31,47420,48240,46920,48200,41337.00391,12701400
2017-08-01,48000,48840,47540,48600,41680.05078,11369500
2017-08-02,49200,49340,48600,49000,42023.09766,7777450
2017-08-03,49000,49000,47120,47780,40976.80469,15540800
2017-08-04,48160,48180,47500,47700,40908.19922,8359200
2017-08-07,47500,48080,47440,47580,40805.28516,7218250
2017-08-08,47980,48260,47480,47720,40925.35938,7979600
2017-08-09,47400,47400,46240,46280,39690.38281,14555400
2017-08-10,46200,46320,45460,45900,39364.49609,22986150
2017-08-11,45120,45300,44220,44620,38266.75,25407300
2017-08-14,45120,45400,44720,45000,38592.64453,19185600
2017-08-16,46220,46380,46000,46200,39621.78125,21913650
2017-08-17,46960,47300,46740,47040,40342.17188,12415850
2017-08-18,46760,47240,46240,46900,40222.11719,10477950
2017-08-21,47240,47240,46580,46840,40170.64844,5103450
2017-08-22,46820,47160,46700,47000,40307.86719,7381750
2017-08-23,47780,47780,47180,47480,40719.52734,9384700
2017-08-24,47520,47660,47340,47520,40753.82813,8657450
2017-08-25,47880,47880,46720,47020,40325.02344,11243550
2017-08-28,47020,47240,45960,46100,39536.00781,9962100
2017-08-29,45640,46080,45160,46080,39518.86719,12623650
2017-08-30,46380,46400,45960,46200,39621.78125,7513000
2017-08-31,46220,46640,46000,46320,39724.69141,11011700
2017-09-01,46460,46640,46300,46480,39861.90625,10641700
2017-09-04,45780,46360,45500,46040,39484.56641,7943500
2017-09-05,46240,46900,45960,46760,40102.04297,11716100
2017-09-06,46760,47180,46700,47000,40307.86719,10811050
2017-09-07,47000,48220,47000,48120,41268.40234,9676500
2017-09-08,48700,49180,48580,49080,42091.70313,10893000
2017-09-11,49700,50180,49500,49800,42709.1875,10374750
2017-09-12,50200,50220,49140,49600,42537.66406,12029750
2017-09-13,49820,50400,49440,49620,42554.8125,9357000
2017-09-14,50060,50320,49760,50300,43137.98828,14204750
2017-09-15,50300,50560,49860,50400,43223.75391,10757300
2017-09-18,50540,52480,50520,52480,45007.58984,11524950
2017-09-19,52500,52640,51780,52120,44698.86328,9850400
2017-09-20,52120,52500,51840,52220,44784.61719,9292750
2017-09-21,52220,52960,52220,52800,45282.03125,8839800
2017-09-25,53000,53680,53000,53620,45985.28125,9303100
2017-09-26,53620,53620,53620,53620,45985.28125,0
2017-09-27,52000,52200,51500,51680,44321.49609,10797000
2017-09-28,52260,52460,51260,51260,44080.72266,12025450
2017-09-29,51180,51620,50840,51280,44097.91406,12909400
2017-10-10,53360,53640,52800,52800,45405.03125,20519800
2017-10-11,53600,54760,53340,54640,46987.32813,13652150
2017-10-12,54840,55160,54100,54800,47124.91797,13890700
2017-10-13,54540,54840,53780,54000,46436.96484,12601650
2017-10-16,53980,54860,53760,53920,46368.16406,9769950
2017-10-17,54020,55380,54000,54800,47124.91797,10607800
2017-10-18,54820,55240,54040,54760,47090.51953,10110750
2017-10-19,54700,54700,52980,52980,45559.82422,12108700
2017-10-20,52800,54100,52800,53840,46299.36328,8027050
2017-10-23,54600,54640,54000,54300,46694.94922,8311050
2017-10-24,54700,54780,54040,54040,46471.36328,5806050
2017-10-25,54040,54420,53700,53900,46350.96875,5882850
2017-10-26,53720,53900,52400,52400,45061.05859,9776550
2017-10-27,52400,53320,52140,53080,45645.81641,7392500
2017-10-30,53780,54320,53700,54040,46471.36328,8196150
2017-10-31,54060,55440,53500,55080,47365.70313,13381550
2017-11-01,57500,57500,56180,57220,49205.98047,14510250
2017-11-02,57500,57520,56760,57060,49068.39063,10721050
2017-11-03,57060,57140,55860,56380,48483.62891,9935800
2017-11-06,56380,56500,55340,56380,48483.62891,9000950
2017-11-07,56380,56920,55860,56100,48242.84766,7464550
2017-11-08,56100,57060,55860,56760,48810.41406,8520200
2017-11-09,56920,56920,55900,56340,48449.22656,11994050
2017-11-10,55800,56540,55780,56400,48500.83203,6748800
2017-11-13,56400,56800,56100,56380,48483.62891,8806650
2017-11-14,56380,56740,55920,55920,48088.05859,6725000
2017-11-15,55920,56320,55320,55340,47589.28906,8816950
2017-11-16,55440,56000,55400,55780,47967.66406,7640700
2017-11-17,56400,56880,55820,55820,48002.06641,10733150
2017-11-20,55900,55980,55200,55200,47468.90625,9472750
2017-11-21,55400,55840,55280,55280,47537.69531,10324700
2017-11-22,55980,56200,55620,55960,48122.45313,7952950
2017-11-23,55960,55980,55020,55300,47554.88672,6272900
2017-11-24,55300,55500,55180,55460,47692.48438,4536200
2017-11-27,55360,55360,52640,52640,45267.4375,18128900
2017-11-28,52700,53280,51720,53280,45817.80469,13499400
2017-11-29,53200,53240,52500,52600,45233.04297,9590250
2017-11-30,50800,51860,50200,50800,43685.14453,29634150
2017-12-01,50800,51780,50800,50840,43719.53906,12868600
2017-12-04,50840,51340,50020,51340,44149.51563,14865050
2017-12-05,50600,51300,50280,51260,44080.72266,9326550
2017-12-06,51260,51560,50020,50020,43014.39063,10889200
2017-12-07,50040,50980,50020,50740,43633.54688,11065600
2017-12-08,51360,52000,51040,52000,44717.07422,11290450
2017-12-11,52000,52040,51500,51780,44527.89453,8125850
2017-12-12,51820,52100,51660,52100,44803.07031,8765050
2017-12-13,52100,52100,51100,51320,44132.3125,11333700
2017-12-14,51320,52280,51060,51060,43908.72266,20310400
2017-12-15,51240,51480,50520,50620,43530.36328,14928550
2017-12-18,50620,51240,50620,51200,44029.12109,7350250
2017-12-19,51540,52080,51520,51560,44338.70703,11978600
2017-12-21,51000,51060,49100,49140,42257.64063,15624300
2017-12-22,49400,49960,49240,49700,42739.20703,11199650
2017-12-26,49760,50100,48200,48200,41449.29297,16039850
2017-12-27,48960,49560,48460,49360,42828.91016,10743600
2017-12-28,49560,50960,49500,50960,44217.20703,8985450
2018-01-02,51380,51400,50780,51020,44269.27734,8474250
2018-01-03,52540,52560,51420,51620,44789.875,10013500
2018-01-04,52120,52180,50640,51080,44321.33203,11695450
2018-01-05,51300,52120,51200,52120,45223.71484,9481150
2018-01-08,52400,52520,51500,52020,45136.95313,8383650
2018-01-09,51460,51720,49980,50400,43731.30469,18013600
2018-01-10,50500,50520,48640,48840,42377.71094,18566800
2018-01-11,48200,49260,48020,48240,41857.10938,25123800
2018-01-12,48240,48480,46760,48200,41822.39844,27270450
2018-01-15,48800,48980,47920,48540,42117.41406,10096000
2018-01-16,48760,50140,48620,50000,43384.22266,20389650
2018-01-17,50020,50020,49060,49620,43054.50391,11053050
2018-01-18,50020,50640,49820,49900,43297.45313,14848850
2018-01-19,50380,50380,49040,49320,42794.19531,9219950
2018-01-22,48640,48680,47960,48240,41857.10938,12520900
2018-01-23,48660,49160,48300,49160,42655.36328,13532700
2018-01-24,48860,49700,48560,49340,42811.55469,9550500
2018-01-25,49220,50360,49160,50260,43609.82422,11160350
2018-01-26,50500,50780,49840,50780,44061.02734,10350100
2018-01-29,51200,51480,50900,51220,44442.80078,11838800
2018-01-30,50440,50640,49780,49800,43210.69141,12284550
2018-01-31,50020,54140,49600,49900,43297.45313,64681300
2018-02-01,50620,50960,49720,49820,43228.03906,27609450
2018-02-02,49380,49400,47700,47700,41388.55469,29260350
2018-02-05,46500,48320,46000,47920,41579.43359,28357900
2018-02-06,46600,47920,46580,47420,41145.60156,19406450
2018-02-07,48240,48260,45800,45800,39739.94531,23448050
2018-02-08,46120,46620,45980,46000,39913.49219,23251050
2018-02-09,44440,45180,44420,44700,38785.50391,17465000
2018-02-12,45100,46320,45040,45720,39670.53125,15754950
2018-02-13,46200,48060,46200,47540,41249.73438,18923250
2018-02-14,48080,49100,47940,49000,42516.53906,18905900
2018-02-19,49800,49800,47860,48380,41978.57422,15353450
2018-02-20,48040,48160,47220,47400,41128.25,10122600
2018-02-21,47280,47580,46840,47280,41024.12891,12880200
2018-02-22,47260,47260,46760,46760,40572.9375,8869950
2018-02-23,46760,47800,46760,47220,40972.0625,12423300
2018-02-26,47280,47560,47080,47380,41110.89844,9560650
2018-02-27,48360,48380,47380,47380,41110.89844,9830550
2018-02-28,47380,48100,47000,47060,40833.23438,15162350
2018-03-02,46580,46800,46000,46020,39930.84375,13265500
2018-03-05,45820,46160,45080,45200,39219.33984,14100950
2018-03-06,45920,47100,45820,47020,40798.52734,15423350
2018-03-07,48200,48900,47220,48620,42186.81641,21427050
2018-03-08,49200,49480,48080,49200,42690.07422,19463650
2018-03-09,49440,50540,49240,49740,43158.62891,14304400
2018-03-12,50560,50780,49580,49740,43158.62891,8688950
2018-03-13,50760,51660,50360,51660,44824.58594,20098700
2018-03-14,51020,52000,51000,51760,44911.35156,12713250
2018-03-15,52000,52020,51020,51540,44720.46094,8882450
2018-03-16,51220,51420,50240,51140,44373.38672,12184900
2018-03-19,50620,51340,50440,50740,44026.30859,8218850
2018-03-20,50700,51200,50100,51200,44425.44531,8193250
2018-03-21,51780,51780,51060,51060,44303.96484,8905200
2018-03-22,51060,51780,51040,51780,44928.71094,8454100
2018-03-23,50340,50720,49600,49720,43141.28125,14854950
2018-03-26,49420,50280,49040,50280,43627.17188,10057750
2018-03-27,50320,50460,49080,49980,43366.87109,11874000
2018-03-28,49100,49100,48340,48700,42256.23828,15159450
2018-03-29,48700,49560,48320,49040,42862.8125,10067000
2018-03-30,49080,49900,49080,49220,43020.14063,7777100
2018-04-02,49000,49220,48500,48540,42425.80469,7115650
2018-04-03,47880,48140,47280,48120,42058.69922,12768250
2018-04-04,48160,48260,46920,46920,41009.85938,12384200
2018-04-05,47400,49380,47340,48740,42600.60938,13245600
2018-04-06,48000,48580,47400,48400,42303.44141,12532700
2018-04-09,48260,49440,48200,49200,43002.66016,9950400
2018-04-10,48540,49220,48040,48880,42722.96484,10984350
2018-04-11,49900,49900,48600,48860,42705.48438,10051100
2018-04-12,49440,49440,48880,49000,42827.85156,12466250
2018-04-13,49600,50180,49400,49800,43527.08984,10278300
2018-04-16,50320,50600,49860,50340,43999.0625,7877450
2018-04-17,50240,50540,49820,49980,43684.41406,7772000
2018-04-18,51000,51360,50580,51360,44890.58984,13462600
2018-04-19,52000,52980,51540,52780,46131.71875,17190550
2018-04-20,51800,52260,51420,51620,45117.83594,11761000
2018-04-23,51000,52080,51000,51900,45362.55859,11619000
2018-04-24,51840,51860,50080,50460,44103.94922,15770300
2018-04-25,49220,50500,49220,50400,44051.51172,16614600
